dataset,config,start_variant,kind,perturb_mode,original_precision,e0_precision,e10_precision,e20_precision,e30_precision,e40_precision,e50_precision,e60_precision,e70_precision,e80_precision,e90_precision,e100_precision
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,communication,negative,0.9586582969550371,0.9586582969550371,0.9362736509707447,0.9196780808783163,0.887267947700864,0.910424077665372,0.8305810580363506,0.8464681350642804,0.8286006368867396,0.8136329666152662,0.7715976042573678,0.8219820510432374
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,communication,positive,0.9586582969550371,0.9586582969550371,0.9872667986434531,0.9919798431525813,0.9371249992787261,0.9420157620441453,0.9181533772122161,0.8267504084364428,0.7658569275284415,0.8095369377653203,0.7501696286945122,0.737295652583958
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,communication,symmetric,0.9586582969550371,0.9586582969550371,0.9848026317984248,0.9338890792610368,0.9915473461328447,0.9475887786358411,0.9823255659506138,0.9129610025784402,0.9980177338023137,0.9576587730934918,0.8881309521530939,0.8009719117164158
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,gpu,negative,0.9586582969550371,0.9586582969550371,0.9586582969550371,0.9586582969550371,0.9586582969550371,0.9586582969550371,0.9586582969550371,0.9586582969550371,0.9586582969550371,0.9586582969550371,0.9586582969550371,0.9586582969550371
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,gpu,positive,0.9586582969550371,0.9586582969550371,0.9608854960760749,0.9633320932545892,0.9661664046674514,0.9697994504995631,0.9729718159812655,0.9765547882439318,0.9791579955105626,0.9831423775533003,0.9869199975673683,0.9913132654081378
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,gpu,symmetric,0.9586582969550371,0.9586582969550371,0.9596713296164097,0.9606217987133419,0.9622557059768744,0.9633650529607032,0.9647979584648263,0.9654515004760944,0.9680586044449149,0.9689142412592348,0.9691387206374898,0.9725997911257911
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,communication,negative,0.9631874681287973,0.9631874681287973,0.9285662500008202,0.9249567362766722,0.8738551858686046,0.9228213210618292,0.8400479984068574,0.8588703117189542,0.8137259523544302,0.8260507450309132,0.7840076541488106,0.8325608218435341
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,communication,positive,0.9631874681287973,0.9631874681287973,0.9996441739319372,0.992007265849892,0.951994450154048,0.9398681534238784,0.9105250452127654,0.8143730331479591,0.7534742308951501,0.7971542411320289,0.764877937341762,0.7249129559506666
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,communication,symmetric,0.9631874681287973,0.9631874681287973,0.9685002865655868,0.9462724975406149,0.9821941382845703,0.9351995953743923,0.989702954588759,0.9005657180567093,0.9856579687163192,0.9558827918690196,0.8792189761210807,0.8076924868291498
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,gpu,negative,0.9631874681287973,0.9631874681287973,0.9631874162512635,0.963187368337172,0.9631873263525855,0.9631873865510592,0.9631874564552465,0.9631872498911483,0.9631873438615146,0.963187127380361,0.9631872398383372,0.9631873243595327
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,gpu,positive,0.9631874681287973,0.9631874681287973,0.9648439509542354,0.966677771349392,0.9690524376981103,0.9718855378642797,0.9750628143440924,0.9770913287280621,0.9809397679947212,0.9827217104748693,0.9863438672249031,0.989449674568211
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,gpu,symmetric,0.9631874681287973,0.9631874681287973,0.964016813080201,0.9645131906371999,0.9655113756908172,0.9669571398049757,0.9681088590892665,0.9688712846462507,0.9700581102080663,0.9716322727731337,0.9720317822016753,0.973235217423839
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_1-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,communication,negative,0.9481829147745037,0.9481829147745037,0.932719340127496,0.9135180293476068,0.8859165394077255,0.8855756042250837,0.8668841578513706,0.8662054861805494,0.8461624391235543,0.8206885037861146,0.8543083169057273,0.7956935603973926
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_1-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,communication,positive,0.9481829147745037,0.9481829147745037,0.9737552256323593,0.9804460965472773,0.9638455583968621,0.9286628447112822,0.9040655576039421,0.897981216129479,0.7762299394791206,0.8356798608193432,0.6960551709546423,0.7019918733969969
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_1-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,communication,symmetric,0.9481829147745037,0.9481829147745037,0.937852594290077,0.9476080209575891,0.9578934185649145,0.9959253276556267,0.9924487807785809,0.947704234116926,0.9264695069936545,0.843416075906017,0.7029123180283722,0.821932544435761
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_1-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,gpu,negative,0.9481829147745037,0.9481829147745037,0.9481829147745037,0.9481829147745037,0.9481829147745037,0.9481829147745037,0.9481829147745037,0.9481829147745037,0.9481829147745037,0.9481829147745037,0.9481829147745037,0.9481829147745037
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_1-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,gpu,positive,0.9481829147745037,0.9481829147745037,0.9505107273884722,0.9531927560328514,0.9561669341548168,0.9599842717081646,0.963144352521374,0.9668948430377724,0.9695100646368596,0.9738165511796071,0.9780931998883132,0.9827681521011373
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_1-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,gpu,symmetric,0.9481829147745037,0.9481829147745037,0.9492872958810703,0.9503413260919709,0.9517024594378586,0.9530690231910185,0.9546720739446901,0.9555679833830959,0.9579251726548533,0.9590411519521035,0.9592064147855863,0.9624645142208015
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_1-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,communication,negative,0.969130229477729,0.969130229477729,0.9844207581999677,0.9959265501663681,0.9573911455822286,0.9867563358737851,0.9680497092824845,0.9501999824355626,0.9172797026777082,0.8979451199721541,0.9554915140664623,0.8745125598642165
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_1-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,communication,positive,0.969130229477729,0.969130229477729,0.9443792109048995,0.9000239765733947,0.8987224514275551,0.8468443002112536,0.8445031377594161,0.83848716837338,0.6959608225497217,0.7536678398041003,0.6368971466625835,0.642773749261372
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_1-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,communication,symmetric,0.969130229477729,0.969130229477729,0.9827025491149085,0.9789606513533455,0.9773026638705147,0.9153607490570377,0.9089988232368797,0.880317373784734,0.8563537928687427,0.771120646305725,0.6017503987240724,0.7513713091405555
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_1-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,gpu,negative,0.969130229477729,0.969130229477729,0.969130229477729,0.969130229477729,0.969130229477729,0.969130229477729,0.969130229477729,0.969130229477729,0.969130229477729,0.969130229477729,0.969130229477729,0.969130229477729
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_1-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,gpu,positive,0.969130229477729,0.969130229477729,0.9673790598773958,0.965487166029832,0.9636080375026332,0.9606402640424044,0.9578897224770729,0.9544564785078041,0.9520815060987349,0.9484883610274519,0.9449953853503966,0.9411974489287503
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_0-OVERLAP_GR_1-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,gpu,symmetric,0.969130229477729,0.969130229477729,0.9683753317791615,0.9675717685326704,0.9664976441814703,0.9657513779122308,0.9642032865819732,0.9635185878952,0.9615953903201437,0.9605941394067533,0.9606084706428706,0.9579197410841488
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_1-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,communication,negative,0.9381389661817329,0.9381389661817329,0.9633711596547125,0.9859005903235086,0.9833629143239946,0.9471388157015971,0.9533140255689767,0.960033507071514,0.91087775372839,0.9009782678389069,0.8305973884184263,0.8958733689110214
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_1-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,communication,positive,0.9381389661817329,0.9381389661817329,0.921457275969234,0.8837291531356507,0.8202503694458467,0.8261558048871896,0.8015894520982213,0.756167915142902,0.6765214314225249,0.6873940759038952,0.629881554319211,0.7054848997826977
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_1-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,communication,symmetric,0.9381389661817329,0.9381389661817329,0.9135020504339594,0.9734711107385172,0.9549570756958304,0.917950843835731,0.9174259544825784,0.9698589781304562,0.8832920537902861,0.8405855082552711,0.8559960471935022,0.8352594757657981
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_1-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,gpu,negative,0.9381389661817329,0.9381389661817329,0.9381389661817329,0.9381389661817329,0.9381389661817329,0.9381389661817329,0.9381389661817329,0.9381389661817329,0.9381389661817329,0.9381389661817329,0.9381389661817329,0.9381389661817329
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_1-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,gpu,positive,0.9381389661817329,0.9381389661817329,0.9371542563806808,0.9357102090704996,0.9340438519142341,0.9320603659637294,0.9301808473716555,0.9273897143842601,0.9250858983300797,0.9231429894599084,0.9199984908991492,0.9177627445973353
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_1-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,gpu,symmetric,0.9381389661817329,0.9381389661817329,0.937618888726655,0.936960298481818,0.9364503186199261,0.9354472869424917,0.9349806209380775,0.9343969397147723,0.9328631969239328,0.9315394234842358,0.9315337711588184,0.9294991264299554
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_1-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,communication,negative,0.9301523414880364,0.9301523414880364,0.9553656706503998,0.9778951013191959,0.991501542526521,0.9850429927449199,0.9189868202042517,0.9196010723241412,0.9193655490501809,0.8779305122586484,0.8685246194253153,0.8704021520359977
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_1-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,communication,positive,0.9301523414880364,0.9301523414880364,0.9135039148735992,0.8769280084537914,0.8122970083502119,0.8182140343779917,0.7991835722606261,0.7282703458745425,0.6671301141657343,0.679438127174756,0.6275043985555948,0.6276891386419816
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_1-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,communication,symmetric,0.9301523414880364,0.9301523414880364,0.9055486893383246,0.9654736703183994,0.9248053229528216,0.852332530290076,0.973315592092316,0.8401802320996327,0.9039851024294654,0.9290422390685487,0.9079671542529939,0.7180069372010631
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_1-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,gpu,negative,0.9301523414880364,0.9301523414880364,0.9301523414880364,0.9301523414880364,0.9301523414880364,0.9301523414880364,0.9301523414880364,0.9301523414880364,0.9301523414880364,0.9301523414880364,0.9301523414880364,0.9301523414880364
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_1-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,gpu,positive,0.9301523414880364,0.9301523414880364,0.9291270610457587,0.9276802830906461,0.9258964531417153,0.9238197345412077,0.9220738993977055,0.9191617206329684,0.9167705126263371,0.9148655924875779,0.9117416763054921,0.9095494843621499
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_no_shard-RECOMPUTE_1-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,gpu,symmetric,0.9301523414880364,0.9301523414880364,0.9296203185187509,0.928944053603885,0.9283879289948108,0.9273865197941696,0.9269047561752659,0.9263024634392502,0.9246951468104807,0.9234135498986797,0.9234107724357768,0.9214400326898071
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_optim-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,communication,negative,0.9635790317839471,0.9635790317839471,0.9934427576930085,0.9699476851754791,0.9658474758098623,0.9336772659646064,0.9212456025473494,0.8910768877043648,0.8741230450418997,0.9138330599212202,0.7684912106959617,0.8792604204120404
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_optim-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,communication,positive,0.9635790317839471,0.9635790317839471,0.9388998552868736,0.9025082389154875,0.8852822784406238,0.8810850803632471,0.8010440034802585,0.8296111144603738,0.7600426024679856,0.742967235150028,0.7527109547164332,0.7243667289569726
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_optim-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,communication,symmetric,0.9635790317839471,0.9635790317839471,0.9996989760982865,0.979584468156983,0.9940148490912384,0.9787926126933489,0.9079842991345125,0.864391424240516,0.8766264629942154,0.7876810059824807,0.9036868119503882,0.9718818547990895
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_optim-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,gpu,negative,0.9635790317839471,0.9635790317839471,0.9635790492726092,0.9635790726494491,0.9635791636273062,0.9635790734657306,0.9635792150574414,0.9635793635359255,0.9635793709791289,0.963579186905539,0.9635791181533383,0.9635791518725765
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_optim-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,gpu,positive,0.9635790317839471,0.9635790317839471,0.9620381230851994,0.9604333082035693,0.9580080385965026,0.9548349648511617,0.9520248543394727,0.9501866464385552,0.9458846382846883,0.9446265232269844,0.9400334411586312,0.9372523063918571
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_optim-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_3_para,gpu,symmetric,0.9635790317839471,0.9635790317839471,0.9628654861228932,0.9622087846115327,0.9616103307856826,0.9604330622452522,0.9587193165900139,0.9575367134146646,0.957027346277171,0.9554286382787338,0.9539246121032116,0.9521189588016522
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_optim-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,communication,negative,0.9971777687726109,0.9971777687726109,0.9729393471142109,0.9363231319358599,0.9322338945186985,0.8923699810470864,0.8876210493077302,0.9096689569158904,0.8524071436400503,0.8802081136874653,0.774261441506483,0.8416476681580355
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_optim-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,communication,positive,0.9971777687726109,0.9971777687726109,0.972488968352255,0.9360981255951513,0.9188712799002274,0.9000921286819161,0.8346333827275779,0.7922710847655445,0.7936323001399291,0.6950164109027154,0.771146118111193,0.7235536376770413
configuration_set,use_data/MODEL_175b-TP_8-PP_8-SP_0-OPTIM_optim-RECOMPUTE_0-OVERLAP_GR_0-MICRO_BATCH_1-GLOBAL_BATCH_8,START_5_para,communication,symmetric,0.9971777687726109,0.9971777687726109,0.9954837601788259,0.9789504604866544,0.9817767731362393,0.9860490131257034,0.9415832179632235,0.8979881462381584,0.9181047498308332,0.8213039371218922,0.8534130779125189,0.9219129313865997
